Transcript_ID	X1after	X1before	X2after	X2before	X3after	X3before	X4after	X4before	X5after	X5before	X6after	X6before	X7after	X7before
ENST00000282570.3	2.9605636047	3.2792201765	3.1712372569	3.155877114	3.585743749	3.4698208712	3.1549622701	3.3278023154	3.2345748943	3.4081547808	2.6599382548	3.0308216039	2.9510020939	3.1307266383
ENST00000355527.7	1.7380025192	1.1717192391	1.2613984242	2.3391744497	1.317616657	1.8418523863	1.9724206298	1.2904008109	1.7458826889	1.7948150867	1.6597236628	1.7918182378	1.566030894	1.3929767898
ENST00000349048.8	5.7606760423	5.8722550142	5.5945336209	5.7516565247	5.4279714931	5.7358172931	5.4408293113	5.9387468536	5.5597609933	5.5357543807	5.4471196032	5.5335135133	5.2785758337	5.4518869592
ENST00000360961.10	4.5949127602	4.4897099046	4.0905570718	4.5037621467	4.4412444271	4.4426914168	4.9178470314	5.1299011824	4.3093653905	4.1229542736	4.4444749244	4.1685297217	4.1762270154	4.6080108094
ENST00000396388.2	5.6864192858	5.1010617184	7.7712781669	6.9915445209	7.2996751012	7.3499313734	7.2842457498	6.2845344913	6.2766511255	6.2696522201	6.8680817297	6.5827923183	7.4221657092	6.425803354
ENST00000369066.7	3.8518889323	4.2294879457	3.9909820808	3.9089569779	3.9307940982	4.1260064422	4.2477224843	4.1301730913	3.9225213717	3.9479372794	3.6068804187	3.5354309149	4.1901486348	3.7142455177
ENST00000343813.9	3.0390330839	2.7356889657	2.1570760572	2.8109119293	2.0891014908	2.2273190474	2.1082099568	2.8737895797	2.5231027296	2.121041933	2.2535657716	2.2709056384	2.069571569	2.4105392038
ENST00000265471.9	4.7654870093	4.89181772	4.3305727409	4.9987280645	4.1879102362	4.7320737874	4.08899807	4.9857781952	4.1077882854	4.7038426814	4.3635916266	4.7034772754	3.983340236	4.7421463762
ENST00000533303.1	1.8734903765	2.5276609086	1.4572212913	1.3298583941	1.5738446831	3.3322496351	1.3366147411	2.210460561	1.0803847874	2.6977404646	2.4246372823	2.6202157192	1.0357998374	1.8035246391
ENST00000533413.5	1.9592434197	2.3104273778	1.8999915087	2.5454692684	2.0356661343	1.6740266931	1.9989753227	2.8201340211	1.986341757	2.2710790051	2.1579911784	2.0698396251	1.9154941308	2.1272634798
ENST00000223368.6	2.259495466	2.1022986725	1.8439677694	2.2102298724	2.3960114846	2.8222712674	1.0511632526	2.7468394367	1.689062047	2.2079147105	1.8493427939	2.2608898094	1.8548933108	3.0061310315
ENST00000482231.5	4.8853107898	4.6562045986	4.5393015223	4.7686183916	4.1733833212	4.2284262241	4.1859695913	4.6762504804	4.3214447111	4.3866178386	3.9640843659	4.2409782742	3.8921481275	4.3569325684
ENST00000417995.5	2.8270670017	2.7899336969	2.5492847294	2.5023662485	2.9738757301	2.8694470217	2.6755178789	2.7467577617	2.4555231833	3.0951986716	2.6067454228	2.8595243505	3.0689751374	2.6923044388
ENST00000291416.9	2.2057678401	2.1296984533	2.4587442074	2.5774022399	2.7563230708	3.237820664	2.8229544365	2.7680953779	2.4894273304	3.035634466	2.4410930067	2.6568395561	2.2482949742	2.4716609093
ENST00000307201.4	3.3194849874	3.2044568978	2.8462265156	3.2054425623	2.7052016224	3.1473066988	3.0536691866	3.8038366426	2.780083282	2.7801945948	2.8575909173	2.9514758958	2.7732325914	2.9943154171
ENST00000611621.1	2.9764461255	2.7653077162	2.0714091588	2.8365260819	2.2061024245	2.4016768811	1.8913414114	2.7926492383	2.7328921703	2.7013960189	2.4264284745	2.8292346094	2.1874922281	2.4736752315
ENST00000552217.5	2.6800317369	2.6820473594	2.6865946495	2.8393227268	2.4858492689	2.3469483821	1.7712517519	2.7406275521	1.9593806862	2.0713782655	2.7202390588	2.7343519501	1.1965440979	2.3063176596
ENST00000260665.11	3.2679836681	3.5253673311	2.9578867471	3.6649037546	2.8243462843	3.3588182054	2.8902131965	3.6358936632	3.1973134266	3.2182045944	2.925948164	2.9344485641	2.7772387426	3.3095778505
ENST00000315732.2	6.6150322063	6.5975892742	6.8022837057	6.7672707699	6.7832601956	6.7982579326	6.6577400301	6.6484942046	6.5817624832	6.5865035577	6.4784331199	6.3890040096	6.6140487028	6.5703536318
ENST00000399744.7	1.9088590118	2.1768971828	2.2634100588	1.9476736367	1.1860504376	1.6858056252	1.8946819739	2.0394226927	1.2771754213	1.6688225961	2.0979040249	1.9030536999	1.8040329017	1.6381572677
ENST00000610387.4	2.0463338953	2.4886461104	1.7385430398	2.1931156804	1.4512928897	2.0462989675	1.9583118885	2.591858905	2.1688698453	2.0272354574	1.985066828	1.9663381732	1.7716320813	1.9796046814
ENST00000394773.6	3.6645966131	4.231140522	3.4469972407	3.4733972924	3.8679755136	4.2276178686	3.7779036013	4.534310665	3.7399020948	4.3572423198	3.14207519	4.0685332408	4.1827002419	4.064218935
ENST00000278845.8	3.1430015062	2.6830765798	3.2176045275	2.865321031	3.1066531764	3.5823753538	3.6364506167	2.8981735184	3.7338640751	3.3232835912	2.3232576469	3.183207	2.2762167348	1.5863083881
ENST00000460939.5	1.739934489	2.353983787	1.8162310503	1.7997173112	2.3111368732	2.8824689374	2.5751162464	2.8139022443	2.0955160204	3.4960276604	1.7237158187	2.8821226072	2.3842653658	1.5204071614
ENST00000533165.1	2.6961095803	2.7178025249	3.0956274136	2.4752146159	2.8410250957	3.2930673157	3.2407249428	2.2777854334	3.3055736888	4.1212724099	1.7242791829	2.7030984842	3.4310612823	2.6567915151
ENST00000321826.4	2.9245788037	3.1074585597	2.1490837337	2.8920490132	1.6743205334	2.3445245902	2.1816814214	3.8555313098	2.3161486393	3.0824266935	1.6672245399	2.4719651873	1.2353410643	2.5002743278
ENST00000235382.6	10.2234949532	9.6293274744	10.7283542186	9.7259490128	10.6585506905	10.0657257793	10.8831014601	9.2201896645	10.735649098	10.2080636151	10.1250776206	9.6562728985	10.2695241255	9.3005561936
ENST00000487236.1	3.1726219218	3.0240181996	4.2202680353	1.3604204661	5.1343934613	4.1384131185	4.2556215821	2.0293327298	4.3637598121	3.6935427128	3.3568903244	3.6656087953	4.5155169276	1.441876502
ENST00000263253.8	4.1907649685	4.1980068868	4.5331833137	4.0423466633	4.8261976219	4.7998954864	4.7603966145	4.1544292883	4.5373830487	4.5576674069	4.0935939784	4.1828273452	4.4961747023	3.9285408779
ENST00000395833.7	4.5015028389	5.3120479467	5.42915396	5.0331454488	6.2050679327	5.6197974042	4.685469262	5.5628163347	4.9043443978	5.1125625281	5.4756880421	5.1550651178	6.1353501706	5.8250121845
ENST00000238112.7	3.9388033	4.01432851	3.2237391667	3.866561848	2.9249112922	3.2373036671	3.1460833089	3.7670191097	3.3071763958	3.2828415685	3.2376921969	3.1685537897	3.1199172082	3.3993625288
ENST00000225276.9	4.2626361069	4.3527090975	4.8829560069	4.1449681596	5.3860935584	4.9808341895	5.0803080318	4.0386556597	4.6772827154	4.7609926617	4.4495085519	4.5901528662	4.5481221569	3.6339077674
ENST00000588120.5	3.738378743	2.9425145053	3.6498223646	1.6199106487	4.043248252	4.0266849932	3.8284995723	2.5658140512	1.3768515692	2.4232312371	2.5591564914	2.6907254931	2.6607438313	3.0366000377
ENST00000357332.7	5.8983728355	5.7900056632	5.7643435009	5.8960320256	5.6897492335	5.8392113481	5.7366806338	5.9745591389	5.7445593967	5.4541232391	5.803438878	5.827036506	5.5620836427	5.9892548362
ENST00000503026.5	5.9531488128	6.1396823145	6.1645771301	6.1471051796	6.0301175385	5.822625638	5.9307609881	6.1434056642	5.8803328887	5.6979211279	5.7762987914	5.5500879966	5.6436743987	5.9154324625
ENST00000515390.5	4.3238528083	3.082229106	3.4533727098	4.2675058352	3.9931399313	3.6291117783	3.6263223146	3.5045568362	3.777093527	3.4946460136	3.4101918339	3.2911025353	4.664869631	2.4524162068
ENST00000508451.1	5.0018067454	5.2707643889	4.7298518281	4.3324071917	4.8833471083	4.8326622022	4.680223072	5.0424210876	4.6102512168	4.553065544	4.8846760608	4.4325452409	4.8208529138	4.8397480036
ENST00000372114.3	3.2640664652	3.1880432134	2.6568784454	3.3625821018	2.6467686462	2.7694522802	2.6401026122	3.6650288676	3.1044490514	2.7748355439	2.7391697902	2.8446467688	2.3143136894	2.88542794
ENST00000418388.5	5.0018247564	5.207436082	5.100103022	5.1793518036	4.919940683	5.2471148195	4.7211921746	5.5200387361	4.763108768	4.8772583627	4.8604463934	4.8728779974	4.8903494072	5.2190949315
ENST00000368300.8	2.8969131194	2.4877924522	2.7153377052	2.6677468268	2.3332949159	2.0296578346	3.318582938	2.8812613131	2.3941930805	1.3532272965	2.8554296476	2.2501308755	3.5606905018	3.1769003734
ENST00000296490.7	6.2422480761	6.3309455525	6.1797857094	6.2329331549	6.0699513004	6.2184557111	6.2272809201	6.3551061479	6.1682328503	6.1587086413	5.9486779324	5.8587692872	6.1158218971	6.126043624
ENST00000533815.2	4.4304525517	3.8747772971	4.8649636282	3.7040530248	5.5199664232	5.0996739252	4.780052827	3.2539363362	4.5045568362	4.2782301333	3.4676837958	3.5582308926	4.054171241	3.5981031332
ENST00000247930.4	2.7786059989	2.9418199679	2.0391068017	2.9343409897	1.9958932999	2.7077721393	2.2013860727	3.1115521916	2.4519654029	2.5745229897	2.271966436	2.6079693971	2.1621616878	2.788570875
ENST00000356401.8	3.4931861717	3.4795280734	3.2614104603	3.5456842488	3.1769290878	3.4576468194	3.0368057317	3.7319109237	3.3791773289	3.6184736031	3.2884146741	3.4041674216	3.2155900755	3.5518974047
ENST00000449376.5	2.6341378532	2.2236511387	2.5691945507	2.2535264408	2.3693799333	2.6119891251	2.9568540044	2.5397593437	2.3794157987	1.9469516448	2.9787703962	2.3340819563	2.1782238343	2.2202835155
ENST00000466850.1	4.4931733595	3.8453696122	3.7541285518	4.0241246114	3.6126355837	3.6872846919	3.7964523975	3.7528449106	4.2798575474	3.7368321387	3.4356819274	3.5091637579	3.2480049613	3.7414993456
ENST00000228434.7	3.7091803337	3.6911097804	3.0801766848	3.8254294881	2.8209345835	3.5129853348	4.007339046	4.2004258826	3.4297096861	3.322216605	3.2666591282	3.4170828723	3.356355127	3.5112150015
ENST00000601048.5	5.8911518163	6.044035587	5.5302549388	5.9252707685	5.290063095	5.6051061099	5.5131117041	6.2746809884	5.626114932	5.6516343936	5.6373812932	5.5088501165	5.1722714791	5.659642041
ENST00000601937.5	5.174785899	4.7285627192	4.9101666	5.5285900713	4.5518358975	4.9478811893	4.4271837606	5.542329254	5.1041017834	4.9907143912	4.6028369118	4.5550308012	4.179200503	4.520767951
ENST00000404484.8	3.5347215243	3.3480199092	3.0272053732	3.1337542066	3.248012554	3.1250641849	3.4597594666	3.2984105143	3.489671375	3.3556365236	3.0418282135	3.1004445255	3.2612961137	3.4916350726
ENST00000447110.5	5.9241901701	5.999070966	6.3281507053	5.4681238491	6.4701040567	6.3328690196	6.6121106531	5.9930380047	6.1316491564	6.2575651041	5.9378951856	5.9532722243	6.4517682967	5.6904897313
ENST00000344034.4	5.4796347748	5.494153162	5.3265553242	5.6757651312	5.1131462151	5.4165087486	5.3716390101	5.8109263206	5.4275726525	5.388192982	5.3693233936	5.2947714429	5.1741387249	5.4429169633
ENST00000498329.1	2.8204567502	3.1449078126	3.3716843089	3.0932745159	2.6618339521	3.1088439052	2.7441912411	3.4315962181	2.6471993657	2.9128586861	1.7320520733	2.3208947553	3.4921608384	2.7970046745
ENST00000268099.13	6.1827280467	6.3559007576	6.0444531375	6.3750342168	6.196345406	6.4450761125	6.1679720344	6.4812375792	5.9593737305	6.1691353106	6.0170667242	6.130370811	6.1047392162	6.1487694132
ENST00000403432.5	3.7416179896	3.782282743	3.3439762601	1.1565907751	2.8118778871	3.9185484331	4.3468363644	2.8051665497	3.6781169886	3.5434463905	3.4171639066	3.3530268165	3.8554416082	2.7884497658
ENST00000319801.9	3.6046762745	4.1335059878	4.0070429696	3.9980420168	3.6983629628	4.1948592674	4.1077882854	4.2742840284	3.9735653583	4.0058041732	3.4096217489	3.9774539524	3.7948109287	3.768396081
ENST00000380087.6	3.3514021836	3.6437407696	2.8775361728	3.2882847274	2.2342039218	3.3800228868	3.5053574403	4.0038450639	3.445488353	3.575772177	3.3031304758	3.0383940381	2.9206953692	2.3515491822
ENST00000380084.8	2.6699383696	2.5148544709	1.9446785661	2.9545983474	2.2535506445	1.6727014078	1.6614759907	2.1516835011	2.3970663697	1.7314526354	1.6125176384	2.2071369562	2.1101861532	2.7521684
ENST00000404022.5	4.1371756012	4.1712068274	3.8281745746	4.4896264225	3.6993184194	3.9457294208	3.4015075975	4.5546318249	3.83154287	3.9013110172	4.0539801682	4.0940417828	3.3495775895	4.6632307479
ENST00000025301.3	1.7268181412	2.0889353358	1.3188779008	1.8678015987	1.4279440135	1.7919598958	1.4135940824	2.1856509176	1.6724343941	1.664423675	1.4356072601	1.4871776084	1.2757639657	1.8613440241
ENST00000496112.5	2.5046737775	3.132767654	3.0242913073	2.5628676093	2.923860367	2.7281643311	1.9763416377	3.0803711423	2.2659349119	2.4302263863	2.4666897594	2.8818681874	2.6395864253	2.2052642538
ENST00000223369.2	4.8503443845	4.9565027778	4.8219142593	5.0842088673	4.8121439258	5.016335853	4.9046815819	5.1298228961	4.7301073374	4.9081067557	4.6383635059	4.7576420214	4.6506956389	4.7296887134
ENST00000219169.8	1.7100625137	1.9620492216	1.6588558378	2.5618710924	1.8355805345	1.7389969207	1.4458167366	2.3178076501	1.895000089	1.9502295005	1.9021469185	1.6982140323	1.7996717279	2.2559115784
ENST00000568233.5	3.748665171	3.6645966131	3.2752290981	2.713662826	2.6649651751	3.211224064	2.0952763272	3.715322328	3.0161789349	2.8140171327	3.2030225706	3.2662213432	3.6503969467	2.9966761721
ENST00000569436.6	5.3514021836	4.9672147288	4.9447366547	5.2509502077	4.7824976821	4.8898336846	4.957106686	5.2440916836	5.0436375991	4.7694332374	4.8812632711	4.9228686027	4.8701624815	5.1476811647
ENST00000547530.6	2.8528078782	3.0581883273	2.1110379915	2.7170413604	2.4471665611	2.631353443	2.3996633039	3.2040953188	2.4020563319	2.7536109539	2.5662671911	2.4315614533	2.3451238217	2.2296248356
ENST00000260762.10	2.299763372	2.4188295044	2.8621657005	2.6692467824	3.237169034	2.7734921374	2.8053399255	2.4127273386	2.4426967241	2.5790473639	2.042539283	2.2128774544	2.7426142143	2.409496843
ENST00000574081.5	4.6792098328	4.8945946739	4.3390233334	5.0845490514	4.5590145069	4.6964724057	4.2333972641	4.8737492302	4.3523136161	4.2430749436	4.424754167	4.0958400494	4.7831527868	4.6029259672
ENST00000399600.8	3.7014936103	2.9541274317	2.8915105676	2.921337304	2.9893806476	3.3428107215	2.9412434356	3.3946513259	2.627261297	1.7552208865	3.2036365621	2.875286632	3.1824269316	3.5029670193
ENST00000571800.5	2.5452369547	2.1294544814	2.8946858537	1.9174088401	3.1214796419	2.5614703376	2.6524750221	2.1047090284	2.5594134968	2.4061611179	2.4834856122	2.2101675178	3.0091841163	2.016235998
ENST00000555229.5	4.0387785528	3.628726943	2.9478400551	3.2774745082	3.0141588731	3.3426400759	3.5098604948	4.0666144942	3.3800090292	3.2274838688	4.0607132223	3.2107706854	1.6190467144	3.1621568529
ENST00000554402.6	2.7286432542	3.5575938925	3.4908139818	3.7492231698	3.3576646008	2.9785599191	3.4477378711	3.585972034	3.3040159431	2.7700276786	2.9128433608	2.9295145493	2.9223520068	3.0149515313
ENST00000233331.11	3.3244938093	3.8598801222	3.2665436978	3.8601384489	3.7247048356	4.3314042654	3.5031069935	3.8462626268	3.5094551616	3.9441837813	3.3266811503	3.9379751979	3.5876050201	3.3876796121
ENST00000332780.3	3.1299852324	3.3790941325	3.7066963065	3.4501686973	4.6457189487	4.603857751	3.6732963536	3.4085488354	3.622086971	3.8321001123	2.9654647789	3.5317307844	2.9432762349	3.7364749944
ENST00000397979.3	4.0128904283	4.1541213976	4.3902067969	4.3260483136	4.2854170157	4.4615351076	4.341302653	4.2115340244	4.0733489673	4.1178778611	4.1368886079	4.1972914066	4.3568410382	3.7283450344
ENST00000359479.7	2.4198462742	2.7261271321	1.6487185252	2.5310420363	2.0672704247	2.4302103258	2.3378566386	2.7921307002	2.4705082322	2.325757691	2.6660566582	2.7690163478	2.2925432432	2.075963835
ENST00000594797.5	5.801797585	5.8971895915	5.6414564359	5.7990095726	5.5635303514	5.4923563488	5.5975043581	5.6768118146	5.6913722435	5.5935539654	5.9502374338	5.8641688074	5.6867078122	5.5870678996
ENST00000598540.6	3.3126622696	3.2715272708	2.7138453547	3.3482607515	3.0264813921	2.6543622127	3.3019241387	3.1006631799	3.5037812244	2.7367801959	3.3988975712	3.4182844151	3.898904858	3.4842412693
ENST00000428559.6	2.9558056463	2.9524882657	2.6920968402	2.9297550246	2.725856742	2.655736496	2.3751645754	3.2804114897	2.0627606953	2.4030440736	2.3749921519	2.6952433275	2.1854257426	2.9491352184
ENST00000476371.1	2.6372601363	2.936788678	2.3921965061	2.8926669089	2.3677009466	2.8875818077	2.0531391472	3.1950341403	2.6668542829	2.7282296481	2.604420091	2.78607146	2.4754766408	2.8162330987
ENST00000367677.3	2.6722646564	2.9976970643	2.5195897085	3.3623155816	2.888786103	2.5274457278	2.7962841809	3.326508586	2.5086264074	2.5925670666	2.604742685	2.9274888016	2.3774763957	3.0133068156
ENST00000334828.5	7.8768115946	7.8402429102	8.0892650839	7.9416345449	7.9292051389	7.9366850466	7.8814994438	7.7959487275	7.7266950045	7.6284455401	7.4729344829	7.4532624018	7.6254531529	7.4706832746
ENST00000251241.8	3.418716186	3.4445213059	3.2509252026	3.6975959177	3.6030150172	3.4764076118	3.5365502955	3.6098140491	3.6799304316	3.401548555	3.0447385763	3.1232639204	3.134054971	2.9901961118
ENST00000498907.2	4.8725382217	5.2087474421	4.9908958811	5.0866097017	5.7451378139	5.4174002308	5.1219478765	5.2443124538	4.4585263714	4.371983942	4.9723204458	4.7976978359	5.609645645	5.0307068581
ENST00000228136.8	5.2676406631	5.2121529671	5.1026665289	5.5105632248	5.0145963172	4.9210363731	4.7167495108	5.5940767302	5.1515787885	4.7429224302	4.8583142689	4.8758586819	4.3783520857	5.1041605061
ENST00000528634.5	3.4243174804	4.1105720482	3.3300994181	3.3080331646	3.1677047495	3.8104739523	3.4882450568	2.7657129506	3.4557546222	3.0642448076	3.803609362	3.4664444063	4.5083969585	2.9654038247
ENST00000525684.1	5.937911659	5.8453294638	5.1438586765	5.6975486588	5.002797017	5.3635951307	5.4405170655	5.7071603164	5.5377340282	5.4964687411	5.7691951807	5.1887569649	5.3812660656	5.8115455267
ENST00000438169.6	1.9149701049	2.8166222325	2.2659559088	2.484297992	1.0867226337	2.1948687205	1.3926196701	2.4149824955	1.7158055326	2.2768331064	2.2693054968	2.488481589	2.639864217	1.7687305925
ENST00000551070.5	2.1161517971	2.3369088962	2.1867984472	2.6111487678	2.0541608195	2.3190600536	1.7252307251	2.2080396119	2.4479097487	2.1175088765	2.0910464542	2.4565380826	2.5344526114	2.0994534376
ENST00000377075.2	2.0757345601	2.0451703427	1.8755009316	1.7467985998	1.842608811	2.1109077429	2.0327673624	2.1765110767	1.7145093006	1.9228752611	1.8073837757	1.8446266847	1.8714533585	1.9613973686
ENST00000425753.6	4.5192273658	4.3460349715	4.4715906822	4.3249761727	4.2517342389	4.4560964525	4.8952153589	4.9296489932	4.4379734003	4.315073462	4.8540156013	5.1306220407	4.9670717482	5.3320741542
ENST00000262646.11	3.0101782921	3.1690912034	3.3923449024	3.3664760935	3.6913554919	3.1726187218	2.7977206589	3.4850403392	3.1791734265	3.0362219764	2.882639137	2.7974135555	2.3400266777	3.1035983479
ENST00000531289.5	4.9434525386	5.3582450355	5.4491915747	4.8880564356	5.3734811747	5.4995684804	5.1203851206	4.9795132263	4.9374668089	5.0799327231	4.8146632097	4.886076975	5.4603952793	5.3586740553
ENST00000529579.5	4.3217910323	4.8406344336	4.8448124524	4.714042152	5.0903792274	4.6316107087	5.0762084687	4.751447653	4.882290891	4.912927648	4.7474035131	4.4312485324	4.9374809332	4.2610192373
ENST00000331497.3	4.5359596195	4.4479824601	3.4410319027	3.9253728491	3.8996783588	4.1494300982	4.0254895326	4.624206197	4.2472059855	4.0484105822	4.0499879125	4.1005235813	4.1025237647	4.306342452
ENST00000393047.7	2.6590157396	2.4660501877	2.0381762765	2.7903091337	2.2816211065	2.3971266256	1.7111071991	2.7045090323	2.6442393187	2.2636444166	1.8954771303	2.1426519612	2.2049232167	2.1881793441
ENST00000359564.2	3.154774372	3.2115137778	3.6262638999	3.0095281249	3.2743347261	2.931832424	3.3608839465	2.7946279659	3.051821025	2.5948136562	2.3944400572	2.2123514397	3.4348016742	2.4766383167
